3,3,7,4,7,2434.8
6,5,2,1,1,2435.077
3,5,8,7,1,2436.115
7,3,7,5,2,2436.491
9,4,4,4,3,2437.006
6,9,9,7,2,2437.263
2,7,2,7,5,2438.043
5,2,9,4,1,2438.527
6,8,7,2,2,2439.068
6,3,9,3,7,2439.299
9,1,2,8,2,2439.507
8,2,8,9,2,2439.591
2,4,7,8,6,2440.128
3,5,2,3,6,2440.152
3,9,7,4,5,2440.237
2,9,4,7,1,2441.033
5,1,5,7,1,2441.628
1,1,5,1,3,2442.198
5,7,7,2,5,2442.714
7,9,1,3,3,2442.791
9,4,8,2,2,2443.461
2,9,2,6,3,2443.462
9,5,4,3,5,2443.669
9,9,2,3,4,2443.773
9,1,7,3,6,2444.182
7,4,3,1,7,2444.394
5,3,3,9,1,2444.763
4,7,3,4,8,2444.911
3,9,1,6,2,2445.525
5,9,1,9,1,2447.419
5,4,3,2,4,2447.641
9,3,6,5,2,2448.313
8,6,2,3,6,2448.532
6,7,4,8,8,2448.545
1,9,7,7,3,2449.618
4,5,1,3,6,2451.736
5,2,5,2,5,2451.807
2,4,1,5,4,2452.142
8,2,4,7,3,2452.955
1,7,6,6,4,2453.061
9,3,9,8,2,2453.491
6,7,2,9,6,2453.83
7,1,4,1,6,2456.137
1,5,5,4,4,2456.3
3,5,9,9,1,2456.577
5,6,6,8,2,2456.892
5,5,6,5,3,2458.321
4,4,6,4,9,2458.521
2,6,9,6,7,2458.694
1,8,6,7,2,2459.112
5,7,4,4,2,2460.903
5,7,3,9,7,2461.435
5,9,8,6,1,2461.486
4,9,8,9,2,2461.581
4,3,4,6,6,2461.607
6,7,5,3,2,2461.644
8,2,7,8,3,2462.635
9,4,1,4,3,2462.877
2,5,4,5,1,2463.233
4,2,8,9,7,2463.3
4,1,3,3,4,2463.458
6,3,2,7,6,2463.61
1,8,7,4,1,2463.73
9,9,2,2,7,2463.776
6,5,9,5,2,2464.305
5,3,1,1,7,2464.758
1,7,2,4,4,2466.473
7,8,3,9,8,2466.508
5,4,7,4,9,2466.796
9,5,1,4,3,2467.903
9,9,2,5,6,2468.42
3,8,2,3,3,2468.797
7,7,8,6,1,2468.996
5,6,4,5,4,2469.733
4,1,7,4,3,2471.173
3,1,9,7,4,2471.562
9,5,8,3,6,2471.833
7,8,1,6,5,2472.032
1,7,1,1,9,2472.23
9,1,5,5,3,2472.267
3,9,7,8,9,2472.269
1,2,2,3,2,2472.87
4,4,9,6,3,2473.054
9,4,9,5,1,2473.07
9,3,5,3,8,2473.412
2,3,3,7,2,2473.74
5,4,5,3,2,2474.088
5,5,6,9,9,2474.131
6,7,2,7,2,2474.196
4,3,8,2,8,2474.352
6,1,6,3,9,2474.975
1,4,7,1,5,2474.985
5,4,2,7,2,2475.332
5,4,2,8,2,2475.851
9,5,3,7,1,2475.919
3,9,6,9,7,2475.989
5,2,4,6,1,2477.441
9,9,5,2,5,2477.62
3,2,5,6,6,2478.109
6,7,1,4,2,2478.442
6,5,6,4,5,2478.912
1,1,1,9,5,2479.065
1,5,4,1,8,2479.268
3,2,2,6,5,2479.285
1,3,9,4,2,2479.548
5,1,3,4,3,2479.73
5,4,7,9,2,2479.864
4,2,9,5,8,2480.091
8,2,7,6,2,2480.133
6,3,3,4,3,2480.165
2,4,4,4,1,2480.374
5,7,5,6,5,2480.401
5,8,1,8,2,2480.628
1,2,1,7,1,2480.797
5,7,8,6,2,2483.291
7,8,7,4,2,2483.634
2,3,3,2,3,2484.884
8,7,3,6,3,2485.32
4,7,1,4,3,2485.348
1,3,4,5,7,2486.788
2,4,4,6,3,2488.183
5,2,4,5,3,2488.189
4,5,9,8,1,2488.309
2,9,4,6,4,2488.557
1,5,4,3,2,2489.058
5,7,6,9,2,2489.169
5,7,8,2,9,2489.505
6,8,5,4,3,2489.74
2,9,7,1,1,2491.226
7,2,1,7,2,2491.6
8,3,3,7,3,2491.706
8,6,3,2,8,2492.055
9,5,8,2,1,2492.678
7,5,1,5,2,2492.691
5,7,6,8,1,2493.625
7,8,4,4,5,2493.758
5,3,2,1,4,2494.137
3,7,5,2,8,2495.574
6,1,3,9,3,2495.612
8,7,1,4,2,2496.33
6,3,8,6,2,2496.985
8,3,4,5,2,2497.92
3,7,7,5,5,2497.966
7,6,9,2,2,2498.703
8,9,3,8,4,2500.147
8,4,4,1,7,2500.793
5,3,8,8,8,2501.327
5,7,8,7,4,2503.535
7,1,5,2,3,2503.897
1,4,6,9,3,2504.272
2,7,8,2,1,2504.751
1,6,6,6,2,2505.686
8,6,3,5,2,2505.698
8,6,3,3,2,2507.211
5,6,5,9,4,2507.343
5,5,5,2,1,2507.876
6,4,3,8,3,2508.023
2,7,4,4,1,2509.897
8,7,1,1,7,2510.571
8,7,8,1,6,2510.729
7,8,4,3,7,2510.878
5,4,2,7,6,2512.693
3,5,6,9,3,2513.635
8,7,3,2,7,2514.912
2,3,6,6,1,2514.926
3,5,6,7,5,2515.144
5,8,4,1,4,2515.647
7,6,1,4,4,2516.61
9,2,5,1,1,2517.697
2,6,8,3,1,2517.874
9,2,5,5,8,2518.628
9,5,6,9,1,2519.309
1,5,2,9,6,2519.403
6,2,5,1,7,2520.247
7,7,6,3,4,2520.957
9,9,7,1,5,2522.024
5,5,1,5,5,2522.304
4,6,2,9,2,2522.825
5,4,7,1,1,2522.935
4,6,9,9,3,2522.995
2,1,2,4,8,2523.086
3,9,8,8,5,2523.464
1,1,9,7,4,2523.554
7,9,3,9,3,2525.131
2,2,7,2,5,2526.684
5,5,8,2,4,2527.458
4,2,4,6,2,2527.896
9,3,6,8,2,2527.962
1,1,2,1,6,2528.806
9,1,1,2,1,2528.884
4,1,9,3,1,2528.937
1,2,5,1,2,2529.558
8,1,8,3,7,2529.775
2,3,6,4,7,2530.005
7,2,6,4,4,2530.116
2,7,3,5,6,2530.248
2,6,1,4,4,2531.149
3,2,9,9,1,2531.352
3,7,2,2,2,2531.961
4,8,7,5,8,2533.513
6,1,8,5,5,2533.848
3,2,1,8,5,2533.859
4,6,7,9,5,2534.042
7,3,1,3,3,2534.509
2,1,6,4,7,2534.689
5,5,2,4,2,2534.887
9,1,3,7,4,2534.961
7,8,1,8,5,2535.285
6,2,2,8,1,2535.991
8,1,3,7,3,2536.559
1,3,9,7,1,2538.434
1,3,4,7,4,2539.692
3,1,2,7,7,2540.883
8,6,2,2,7,2541.067
8,5,2,6,6,2542.066
2,3,5,5,3,2542.478
5,8,2,5,4,2542.521
5,4,1,2,3,2542.635
3,5,1,9,3,2543.143
5,7,3,5,1,2543.641
1,4,1,7,1,2543.708
9,3,5,9,1,2543.866
2,6,7,3,3,2544.124
1,4,3,4,7,2544.43
3,2,2,1,1,2545.46
2,1,2,4,1,2545.656
4,7,3,7,2,2545.709
4,6,7,9,4,2546.07
8,5,2,9,2,2546.203
6,8,5,5,2,2546.212
5,7,8,6,7,2547.061
6,4,6,1,2,2547.615
6,9,8,4,7,2547.962
9,3,3,9,1,2548.777
4,4,3,7,4,2548.959
2,6,9,6,4,2549.277
4,1,6,1,5,2549.382
1,3,3,1,7,2549.703
9,6,9,4,4,2549.729
2,7,7,4,4,2549.973
5,6,1,5,2,2551.224
2,6,7,5,3,2551.224
4,1,4,6,6,2553.178
1,6,6,3,7,2553.242
3,4,2,2,1,2553.492
7,1,4,5,5,2553.838
1,5,2,8,2,2554.027
2,7,4,7,4,2554.429
7,2,1,3,3,2554.639
8,5,3,3,2,2554.751
9,2,2,8,4,2554.885
1,5,1,4,7,2555.622
9,9,4,5,5,2555.779
4,1,2,8,4,2556.617
2,8,2,5,7,2556.703
4,1,6,6,4,2556.768
9,1,6,6,6,2557.16
4,7,8,3,3,2557.362
1,9,7,9,3,2557.66
5,3,8,2,4,2557.711
9,9,7,7,2,2558.194
6,2,2,6,3,2558.617
6,5,6,7,4,2558.722
2,5,9,8,3,2559.164
5,1,7,1,9,2559.931
1,7,5,4,1,2560.021
2,6,5,7,1,2560.829
6,3,3,3,7,2561.002
5,4,5,1,2,2561.892
9,2,3,8,6,2562.181
3,1,1,7,2,2562.949
6,1,8,3,2,2564.051
8,4,3,2,3,2564.199
3,5,2,1,2,2564.788
7,5,3,5,2,2565.248
2,2,6,3,2,2565.901
3,7,7,2,1,2568.091
7,1,4,8,8,2568.178
1,6,3,6,3,2569.012
3,8,4,6,1,2570.528
8,8,7,4,1,2570.537
1,6,2,4,6,2570.601
1,8,8,1,6,2570.601
9,4,8,5,5,2572.157
7,6,2,7,2,2572.205
6,2,1,3,9,2572.899
8,3,4,2,3,2574.124
1,7,6,2,1,2574.424
2,7,1,6,6,2574.562
6,1,7,5,6,2574.958
7,2,5,6,2,2576.093
2,5,3,8,3,2576.729
2,1,1,3,3,2577.274
1,2,1,2,4,2578.449
1,4,9,5,1,2579.414
9,8,7,2,1,2580.082
1,9,2,5,1,2580.572
1,6,2,8,9,2580.767
4,4,3,3,1,2581.06
9,3,5,2,5,2581.1
2,2,7,8,1,2581.197
1,9,2,4,5,2581.927
6,3,4,4,2,2582.212
7,6,1,4,5,2582.333
9,1,1,3,1,2582.422
7,3,7,3,5,2582.85
8,7,2,9,4,2583.744
8,2,6,9,3,2584.339
6,7,6,4,5,2584.385
8,3,3,2,5,2587.066
2,6,1,8,8,2588.388
7,2,5,7,7,2588.425
1,8,7,1,4,2589.006
2,1,1,9,9,2589.128
4,3,1,8,8,2589.563
3,3,9,3,6,2589.684
3,7,4,9,3,2589.711
3,1,4,5,3,2589.839
6,5,4,7,2,2590.335
9,8,3,2,1,2590.457
6,7,1,4,7,2590.73
2,2,2,5,4,2591.327
3,2,6,2,7,2593.421
6,7,6,7,6,2593.648
9,7,6,8,1,2593.761
6,3,3,2,3,2594.204
1,3,5,2,1,2594.388
3,9,6,2,5,2594.504
4,4,2,5,6,2594.544
4,1,3,3,1,2594.913
4,5,5,3,5,2597.216
2,2,5,4,9,2598.147
4,4,8,2,2,2598.863
6,1,5,4,6,2600.177
2,2,1,6,3,2600.304
3,4,7,5,7,2600.41
5,1,2,4,8,2601.021
5,3,8,4,3,2602.494
2,5,8,3,6,2604.091
8,1,9,1,3,2605.696
6,8,9,5,3,2606.615
3,6,4,7,9,2607.158
2,9,9,2,4,2607.515
1,2,7,4,6,2607.567
4,3,3,8,5,2608.057
6,3,2,4,7,2609.142
3,8,6,7,2,2609.507
8,4,5,9,7,2609.537
7,6,3,5,3,2609.774
1,8,3,4,5,2610.318
2,8,3,2,2,2610.604
9,4,9,9,3,2611.191
2,5,4,6,2,2612.791
1,2,7,4,5,2613.19
8,2,3,3,7,2613.407
2,6,3,1,2,2613.498
7,4,4,4,8,2613.584
2,4,3,5,4,2613.609
8,1,3,3,2,2614.265
4,9,1,6,4,2614.501
7,8,1,1,6,2615.427
2,1,3,9,4,2616.396
3,7,9,6,1,2616.604
3,8,1,8,4,2617.229
7,9,3,4,5,2617.561
2,3,3,4,6,2618.388
7,9,6,4,1,2618.602
8,4,4,3,2,2618.643
7,7,6,5,9,2619.55
9,3,3,5,3,2619.61
9,2,4,7,1,2619.647
3,1,2,7,2,2619.868
5,3,6,6,2,2621.116
4,6,9,2,5,2621.119
7,4,5,3,2,2621.545
5,2,9,7,5,2621.647
4,9,3,5,6,2621.68
7,1,6,5,2,2621.731
4,7,4,3,8,2622.113
9,4,4,2,5,2622.344
6,1,6,8,1,2623.089
6,3,1,7,6,2623.145
1,4,1,2,1,2623.186
8,7,1,3,4,2623.75
2,2,8,5,7,2623.804
4,1,8,2,4,2624.284
9,3,1,6,6,2624.552
1,8,6,8,2,2624.941
9,7,6,3,6,2625
3,1,9,4,6,2626.033
9,8,1,4,2,2626.413
1,8,3,5,6,2626.431
9,6,9,2,2,2626.577
8,1,2,7,6,2626.625
4,2,4,3,5,2626.644
1,1,5,1,5,2627.117
6,8,8,5,4,2628.186
3,2,7,7,1,2628.266
7,2,7,3,4,2628.287
2,6,9,8,8,2628.8
8,4,4,6,5,2629.475
9,6,5,8,1,2630.398
8,6,5,5,5,2630.962
4,3,3,6,6,2630.999
3,5,1,3,9,2631.006
4,5,2,4,8,2631.084
5,4,2,3,3,2631.832
5,9,2,6,2,2632.353
7,5,8,4,3,2633.044
9,7,2,4,5,2633.581
4,5,4,6,5,2633.694
5,3,6,4,1,2634.859
2,7,8,7,8,2635.062
3,5,1,4,6,2635.08
9,1,4,1,4,2635.162
7,4,5,9,5,2635.438
8,6,1,6,2,2635.573
6,7,6,2,7,2636.057
5,3,6,7,3,2636.597
8,9,3,8,1,2636.673
4,7,6,7,2,2637.315
8,1,5,4,7,2637.86
1,1,4,1,6,2638.159
9,2,2,5,6,2638.541
3,9,2,9,7,2638.991
1,9,6,8,9,2639.416
9,7,4,3,8,2640.125
9,9,4,9,1,2640.778
6,5,2,8,6,2641.076
8,4,7,2,4,2641.308
9,6,9,9,3,2641.412
8,2,6,7,4,2641.778
2,3,1,8,9,2643.008
2,6,9,1,6,2643.069
8,8,5,7,2,2644.424
2,8,4,9,5,2644.656
5,6,1,9,3,2644.759
8,1,5,6,2,2645.69
6,5,1,4,1,2646.291
5,9,6,3,6,2648.061
2,8,2,1,4,2648.355
9,4,3,4,5,2648.882
4,4,3,5,9,2649.589
6,4,7,9,3,2650.655
1,2,3,8,6,2651.687
7,8,6,5,1,2652.306
9,1,3,4,5,2653.135
1,1,4,1,1,2653.138
9,1,8,9,5,2653.288
6,4,4,2,4,2653.317
4,2,9,8,4,2654.182
6,8,1,6,1,2654.806
6,2,2,3,3,2655.858
4,6,5,7,6,2656.657
5,1,7,6,3,2658.283
8,9,2,9,5,2658.362
2,3,3,6,6,2658.592
2,6,9,6,1,2658.966
1,9,1,3,5,2658.976
2,4,6,5,4,2660.429
8,1,3,6,5,2660.75
5,4,6,7,7,2660.829
7,1,8,6,1,2660.967
3,8,5,6,3,2661.129
6,2,2,6,3,2661.683
2,3,1,2,9,2662.022
8,9,1,6,4,2662.701
3,9,6,7,9,2663.138
7,3,5,4,5,2666.158
1,5,6,2,2,2667.4
3,5,8,7,4,2667.512
5,5,6,7,2,2667.628
2,4,7,9,3,2668.06
8,4,4,3,7,2668.16
2,9,2,7,2,2668.507
7,5,5,2,1,2668.891
3,8,1,9,5,2668.93
3,3,4,3,2,2669.02
1,8,8,3,5,2669.059
3,3,6,2,5,2669.561
7,3,6,5,5,2669.812
5,3,6,2,2,2670.938
6,5,1,2,9,2671.498
7,5,1,6,6,2671.747
2,6,1,7,6,2671.845
3,1,6,8,6,2671.871
8,2,6,9,7,2671.928
9,3,3,6,4,2673.331
5,4,1,3,2,2673.48
6,7,7,7,3,2675.076
8,1,2,2,4,2675.187
8,9,6,5,2,2678.403
9,1,9,7,1,2678.542
5,2,9,1,1,2678.632
5,8,5,5,5,2678.72
3,9,3,6,7,2679.186
6,7,7,7,1,2680.102
4,6,7,1,3,2680.125
3,9,4,1,2,2680.948
9,2,4,6,7,2681.791
5,7,7,6,1,2681.81
9,7,2,4,5,2681.97
1,7,1,6,5,2681.977
3,1,5,1,2,2682.103
5,3,5,3,1,2682.324
5,2,1,6,1,2682.76
9,4,1,9,6,2682.853
2,4,2,6,3,2682.932
2,1,7,1,8,2683.133
6,3,3,8,1,2683.16
4,5,2,6,3,2683.63
2,1,5,1,5,2683.746
6,2,5,3,5,2684.959
1,7,4,7,3,2685.015
9,3,1,9,2,2685.44
4,3,3,1,9,2685.965
1,5,5,4,2,2686.114
3,4,8,6,3,2686.571
5,5,7,7,1,2686.826
8,9,7,6,5,2687.626
9,3,3,3,1,2688.328
9,7,6,2,2,2688.915
3,2,6,1,6,2689.188
4,1,7,9,5,2689.254
2,1,2,3,8,2689.834
5,1,9,2,5,2690.213
6,7,1,1,2,2690.295
9,2,8,5,4,2690.718
6,8,8,4,3,2691.402
9,6,4,1,1,2691.433
5,1,5,5,7,2691.531
7,2,2,3,5,2691.564
3,6,7,3,5,2691.577
5,6,6,5,3,2692.476
2,8,1,6,8,2693.571
7,9,9,4,2,2693.643
9,9,6,4,1,2693.926
1,7,9,7,3,2694.217
2,1,8,7,3,2694.821
7,1,6,1,5,2694.899
9,2,7,3,4,2695.26
4,2,3,4,4,2695.517
4,4,3,5,7,2695.944
3,8,4,8,4,2696.198
8,1,3,3,9,2696.465
1,7,1,6,1,2696.839
1,5,1,1,1,2697.139
5,3,5,7,3,2697.41
1,1,5,5,1,2697.773
4,4,3,9,1,2697.817
4,9,3,7,1,2697.846
1,2,1,5,2,2698.201
6,2,7,2,6,2698.837
8,7,2,3,7,2699.107
8,7,8,1,1,2699.168
3,1,3,9,5,2699.287
5,1,1,8,4,2699.408
7,7,2,2,2,2699.801
2,2,8,5,5,2700.008
3,6,2,6,2,2700.131
9,9,4,9,3,2700.321
3,1,3,3,5,2700.422
9,3,6,1,4,2701.764
7,4,2,1,3,2702.26
1,3,3,7,4,2703.429
9,4,7,5,5,2703.805
7,8,3,6,1,2703.893
8,4,3,9,6,2704.338
7,2,2,2,2,2704.981
9,3,4,3,1,2705.214
8,7,7,8,5,2705.438
7,2,5,2,8,2705.943
1,6,5,6,2,2706.075
4,2,3,8,8,2706.272
4,4,2,1,3,2706.859
3,5,5,6,2,2706.987
9,1,8,8,2,2707.918
5,3,6,2,2,2707.998
6,2,2,2,2,2708.026
8,4,1,5,7,2708.586
4,4,1,3,6,2708.802
8,2,7,6,1,2709.294
6,4,2,2,2,2709.983
3,4,5,2,3,2710.103
2,6,1,1,5,2711.167
5,8,9,1,8,2711.206
3,8,4,8,1,2711.431
1,4,1,3,4,2711.528
5,2,7,6,2,2713.514
7,9,5,4,1,2713.908
4,6,2,7,2,2715.374
7,7,4,5,2,2715.708
3,8,8,8,4,2715.947
2,4,7,6,4,2715.957
1,3,4,5,5,2716.179
9,3,3,5,5,2716.392
5,7,8,8,1,2716.5
6,4,6,4,2,2717.307
1,1,8,9,6,2717.594
8,1,6,8,1,2718.497
9,5,7,5,8,2718.774
2,4,3,9,4,2720.923
6,9,7,6,5,2721.032
8,7,5,9,8,2722.15
8,3,3,2,5,2722.391
7,8,8,2,9,2722.916
1,7,9,1,2,2722.916
5,4,2,6,3,2723.668
9,8,2,2,8,2724.187
7,7,3,6,1,2724.978
5,2,9,8,6,2725.345
3,6,9,9,8,2725.549
3,8,4,3,7,2725.909
4,7,1,5,3,2725.992
8,8,6,1,8,2726.99
3,3,4,4,5,2727.239
1,8,8,3,7,2727.306
1,3,3,5,3,2727.41
7,5,4,5,9,2728.692
3,5,3,9,9,2729.429
3,5,4,1,5,2729.667
6,7,1,4,3,2730.078
1,1,4,3,9,2730.154
7,8,7,9,2,2731.486
3,2,4,1,6,2731.751
8,9,1,4,3,2732.065
3,3,2,8,6,2733.01
8,5,1,3,2,2733.297
8,8,5,2,4,2734.423
3,7,1,8,5,2734.46
6,2,4,9,4,2734.943
9,1,3,6,3,2735.1
1,4,1,8,6,2735.205
5,8,7,4,6,2735.596
4,6,9,8,2,2735.612
1,5,3,4,4,2735.769
7,4,9,3,5,2735.845
4,4,2,3,7,2736.639
5,6,7,3,1,2736.669
2,7,5,5,5,2736.852
8,6,3,7,3,2737.366
4,3,8,4,3,2737.597
2,3,5,8,1,2738.565
6,4,7,8,7,2738.636
2,5,6,8,3,2738.691
6,6,6,6,5,2740.657
9,1,7,1,2,2740.728
3,9,7,8,3,2741.028
6,6,8,7,2,2741.409
8,2,5,6,2,2742.395
4,7,5,4,9,2743.522
6,2,9,7,4,2744.674
4,3,1,2,1,2745.014
6,2,4,4,8,2745.321
5,2,9,2,2,2745.342
1,7,7,1,1,2745.75
7,1,3,6,3,2745.973
6,3,3,1,1,2746.161
6,3,2,7,2,2746.735
5,1,1,1,9,2746.819
1,7,9,3,9,2747.956
6,9,6,8,3,2748.04
2,3,9,8,7,2748.729
5,3,8,2,5,2751.231
3,1,6,8,4,2751.564
4,3,8,1,1,2751.758
4,8,2,8,4,2752.763
1,5,1,5,3,2752.789
1,2,9,7,4,2753.05
3,6,5,4,2,2753.476
1,9,1,1,4,2753.869
9,1,6,8,4,2755.678
5,6,8,6,2,2755.848
8,6,2,5,3,2755.876
3,1,6,5,6,2756.229
4,4,4,4,2,2756.418
5,3,9,9,4,2756.461
2,5,3,9,1,2756.811
8,7,2,1,1,2757.095
2,1,7,2,6,2757.216
9,3,2,6,3,2757.59
8,5,2,7,3,2758.154
3,4,3,9,6,2758.584
1,3,2,8,2,2758.961
3,1,3,3,7,2758.998
4,4,4,2,1,2759.36
8,1,6,7,2,2759.424
9,4,2,1,8,2760.677
4,6,8,9,2,2760.717
5,8,3,7,5,2760.835
7,3,5,6,4,2761.421
8,8,9,5,1,2761.474
5,3,2,2,9,2761.522
3,2,6,9,6,2762.291
4,6,3,4,6,2762.907
2,5,5,8,2,2763.252
6,5,8,8,1,2763.36
9,4,8,1,2,2764.99
9,1,2,7,4,2765.918
7,8,7,3,3,2766.078
9,8,1,1,2,2766.129
6,7,9,7,5,2767.15
7,7,1,9,3,2767.674
1,5,1,7,6,2767.987
8,6,8,2,1,2768.019
5,1,2,7,2,2768.028
9,3,8,1,3,2768.465
2,4,8,5,8,2769.944
6,7,4,2,5,2772.055
8,5,2,4,4,2772.464
9,1,9,2,8,2772.563
1,8,2,4,1,2772.655
9,2,5,5,7,2773.445
2,1,9,7,4,2774.59
3,6,4,5,1,2774.967
3,8,3,6,2,2775.251
7,7,2,1,4,2775.736
6,5,9,5,7,2775.783
2,9,1,4,3,2776.106
6,3,6,6,1,2776.605
3,4,2,7,5,2776.771
2,6,8,7,4,2778.425
3,3,2,3,3,2778.641
4,2,2,7,6,2779.812
8,1,4,4,1,2780.072
1,4,5,9,4,2780.154
9,6,5,8,2,2780.448
4,6,5,3,2,2780.869
2,1,8,6,8,2781.384
4,8,9,6,7,2781.633
7,3,3,1,1,2781.649
3,5,2,5,5,2781.721
8,3,4,1,3,2781.743
8,1,5,9,4,2782.222
4,9,1,8,5,2782.255
8,7,4,3,5,2783
1,4,1,1,1,2783.623
5,3,2,2,5,2784.231
6,6,2,4,2,2785.166
1,3,8,7,6,2785.242
8,1,8,2,1,2785.298
1,1,3,1,7,2785.897
9,3,9,6,1,2787.056
1,5,6,1,5,2787.579
3,8,7,7,5,2787.775
7,5,9,6,4,2787.944
2,9,2,9,3,2788.41
8,3,4,3,9,2788.491
7,3,9,6,3,2789.205
9,4,8,9,1,2789.366
1,8,4,8,6,2789.717
4,4,9,8,5,2789.818
5,8,7,7,2,2790.204
5,8,2,9,2,2790.276
4,8,1,3,9,2790.329
2,4,6,9,8,2791.438
3,1,7,7,3,2791.991
7,5,6,1,1,2792.294
6,4,4,6,4,2792.877
5,3,4,4,6,2794.167
6,2,3,5,9,2794.682
1,4,3,6,4,2794.687
5,4,9,8,2,2794.762
2,3,3,8,4,2796.118
5,9,2,1,6,2796.24
5,4,3,5,2,2797.882
5,1,2,3,2,2798.076
7,3,3,4,1,2798.894
7,8,7,4,6,2799.216
7,7,5,8,1,2799.802
6,9,6,8,2,2800.222
1,2,2,8,2,2800.308
8,2,1,7,2,2801.249
2,7,2,8,2,2801.287
3,3,6,6,2,2801.305
3,3,2,4,9,2801.616
6,3,1,1,3,2801.624
3,7,6,6,2,2802.806
5,5,1,8,4,2802.892
4,3,8,6,2,2803.777
4,4,5,1,2,2805.166
2,5,6,9,4,2806.631
3,5,5,8,2,2806.717
9,3,9,2,9,2806.849
3,8,6,5,4,2807.269
7,3,4,5,2,2808.073
5,5,6,5,9,2808.309
3,8,3,2,4,2808.515
2,9,3,3,3,2810.011
3,3,5,9,4,2811.975
9,8,8,8,5,2812.352
7,8,2,4,4,2812.963
2,8,7,5,5,2813.325
4,2,5,3,1,2813.608
5,3,6,9,6,2814.094
1,6,9,7,8,2814.576
9,8,7,3,1,2814.917
1,9,3,1,5,2815.735
5,1,2,7,3,2816.819
3,8,5,2,5,2817.533
1,8,5,8,3,2817.825
1,1,7,7,2,2818.603
5,3,7,6,3,2819.382
7,2,8,2,5,2820.633
7,5,8,5,1,2821.057
9,2,7,7,5,2821.466
8,7,9,9,1,2821.727
8,6,2,9,4,2821.809
1,1,4,8,9,2822.621
8,2,5,4,2,2822.742
4,3,1,7,6,2823.323
6,5,9,6,1,2823.425
4,6,3,3,1,2823.667
9,4,1,6,1,2823.695
1,5,9,4,5,2823.868
4,3,5,6,6,2825.131
9,4,1,6,4,2825.263
5,6,5,7,4,2826.904
6,6,7,7,7,2827.057
4,4,3,7,3,2827.098
2,8,3,9,8,2827.185
6,1,2,7,7,2827.208
8,6,9,2,6,2827.214
1,8,1,8,8,2827.782
9,2,9,7,8,2828.106
2,6,3,3,7,2828.669
3,3,4,2,3,2829.781
9,6,7,8,4,2830.036
2,4,2,2,5,2830.123
1,2,1,9,5,2830.649
4,1,9,8,5,2830.817
4,4,7,8,7,2831.06
5,9,6,2,6,2833.06
6,2,1,4,3,2834.877
9,1,8,2,8,2835.128
2,4,1,2,6,2837.877
4,4,8,1,5,2839.014
5,6,4,1,5,2839.574
6,4,6,1,7,2839.607
2,3,6,8,1,2841.57
9,4,4,6,3,2843.89
2,9,4,9,2,2843.961
6,9,4,7,1,2843.968
6,1,7,4,2,2844.154
9,7,1,6,1,2844.238
9,1,8,2,4,2845.3
6,7,3,1,5,2845.469
7,5,3,8,4,2846.229
5,4,8,2,5,2846.388
6,5,2,8,2,2846.626
5,2,4,7,3,2847.879
6,7,1,7,9,2848.616
5,1,6,2,6,2848.811
4,1,5,3,6,2849.247
6,3,9,5,9,2849.591
9,1,8,4,6,2849.892
1,7,4,4,9,2850.409
7,4,8,3,1,2851.077
8,4,9,1,4,2851.164
3,6,1,4,5,2851.463
3,3,8,8,5,2852.825
3,4,5,5,9,2853.048
5,8,8,3,7,2853.709
7,1,2,5,4,2853.973
7,6,4,7,3,2854.88
9,8,2,9,5,2855.089
5,4,1,1,9,2855.151
2,8,1,6,2,2855.68
4,6,9,9,4,2855.794
3,7,4,5,4,2855.916
9,9,9,8,3,2856.144
8,2,7,4,4,2858.302
9,6,3,3,8,2859.445
3,1,8,6,2,2859.521
7,1,7,4,2,2860.147
7,8,1,7,4,2860.652
1,1,2,3,1,2860.853
7,9,6,1,2,2861.109
1,1,1,8,2,2861.665
7,9,3,4,5,2862.047
2,1,2,5,6,2863.248
9,8,2,8,1,2864.762
1,6,8,4,7,2865.321
1,6,4,2,8,2866.014
4,8,9,5,7,2866.563
1,1,6,8,5,2866.943
3,3,7,3,5,2866.946
1,4,6,3,2,2866.97
7,6,5,7,7,2867.17
3,6,8,8,4,2867.994
9,1,8,7,2,2868.83
2,8,9,8,9,2869.076
5,4,8,6,6,2869.623
5,4,4,3,4,2870.825
9,9,7,5,4,2871.21
7,3,4,4,3,2871.266
4,3,9,1,9,2871.795
9,6,2,5,3,2872.714
7,4,1,4,3,2872.779
2,6,7,1,6,2873.255
9,5,6,8,2,2873.92
9,4,3,2,9,2874.739
1,1,9,4,6,2875.081
2,9,2,4,3,2875.397
5,1,3,8,7,2875.836
3,3,3,7,2,2875.967
2,2,3,3,4,2878.085
4,8,6,5,6,2879.594
1,6,8,3,6,2882.028
2,1,6,7,4,2882.149
7,7,1,1,3,2883.274
5,3,7,1,1,2883.748
7,4,8,9,2,2884.051
6,1,5,9,9,2884.859
7,5,4,3,2,2886.239
6,5,1,4,8,2886.294
8,7,3,5,1,2886.532
3,6,2,6,2,2887.743
4,7,5,7,3,2888.386
6,3,4,7,4,2888.513
4,2,7,7,3,2888.783
9,3,1,2,8,2889.317
4,4,8,4,6,2889.435
6,2,1,9,2,2890.106
6,5,1,2,7,2890.236
4,1,7,7,4,2891.02
7,4,4,3,8,2891.998
4,3,5,7,6,2892.654
8,2,4,1,3,2892.991
3,1,5,5,4,2894.325
5,3,3,2,4,2894.335
6,5,8,8,6,2895.928
2,4,8,1,4,2896.401
